policy,tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1024.0,220.0,cloud1:low,421.625,6.99359,432.110,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:high,335.498,18.16706,345.521,1,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:high,335.498,18.16706,345.521,1,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,100.0,local:med,374.025,20.27574,381.827,1,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,346.184,12.97647,354.810,1,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,100.0,cloud1:low,531.970,10.21897,542.455,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:high,335.498,18.16706,345.521,1,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:high,335.498,18.16706,345.521,1,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,140.0,local:med,374.025,20.27574,381.827,1,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,346.184,12.97647,354.810,1,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,140.0,cloud1:low,531.970,10.21897,542.455,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:high,335.498,18.16706,345.521,1,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:high,335.498,18.16706,345.521,1,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,180.0,local:med,374.025,20.27574,381.827,1,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,346.184,12.97647,354.810,1,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,180.0,cloud1:low,531.970,10.21897,542.455,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:high,335.498,18.16706,345.521,1,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:high,335.498,18.16706,345.521,1,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,220.0,local:med,374.025,20.27574,381.827,1,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,346.184,12.97647,354.810,1,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.600,1536.0,220.0,cloud1:low,531.970,10.21897,542.455,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:high,124.071,1.57899,135.379,1,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:high,124.071,1.57899,135.379,1,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,100.0,local:med,134.090,1.76227,141.893,1,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,100.0,edge1:med,127.847,1.12785,137.579,1,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,100.0,cloud1:low,217.056,0.88818,227.541,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,127.847,1.12785,137.579,0,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:high,124.071,1.57899,135.379,0,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,140.0,local:med,134.090,1.76227,141.893,1,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,127.847,1.12785,137.579,0,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,140.0,cloud1:low,217.056,0.88818,227.541,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:low,159.309,1.01507,170.189,0,1760776636
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:high,124.071,1.57899,135.379,0,1760776636
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,180.0,local:med,134.090,1.76227,141.893,0,1760776636
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,180.0,edge1:med,127.847,1.12785,137.579,0,1760776636
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,180.0,cloud1:low,217.056,0.88818,227.541,1,1760776636
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,159.309,1.01507,170.189,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:high,124.071,1.57899,135.379,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,220.0,local:med,134.090,1.76227,141.893,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,220.0,edge1:med,127.847,1.12785,137.579,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,64.0,220.0,cloud1:low,217.056,0.88818,227.541,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:high,167.901,3.42491,179.209,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:high,167.901,3.42491,179.209,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,100.0,local:med,181.158,3.82245,188.961,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,173.032,2.44637,182.764,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,100.0,cloud1:low,278.833,1.92651,289.318,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:high,167.901,3.42491,179.209,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:high,167.901,3.42491,179.209,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,140.0,local:med,181.158,3.82245,188.961,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,140.0,edge1:med,173.032,2.44637,182.764,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,140.0,cloud1:low,278.833,1.92651,289.318,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:high,167.901,3.42491,179.209,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:high,167.901,3.42491,179.209,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,180.0,local:med,181.158,3.82245,188.961,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,173.032,2.44637,182.764,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,180.0,cloud1:low,278.833,1.92651,289.318,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:med,173.032,2.44637,182.764,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:high,167.901,3.42491,179.209,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,220.0,local:med,181.158,3.82245,188.961,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,220.0,edge1:med,173.032,2.44637,182.764,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,256.0,220.0,cloud1:low,278.833,1.92651,289.318,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:low,405.741,7.99267,416.622,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:high,315.303,12.43304,326.611,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,100.0,local:med,339.451,13.87617,347.254,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,100.0,edge1:med,324.993,8.88075,334.725,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,100.0,cloud1:low,486.592,6.99359,497.077,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,140.0,edge1:high,315.303,12.43304,326.611,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,140.0,edge1:high,315.303,12.43304,326.611,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,140.0,local:med,339.451,13.87617,347.254,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,140.0,edge1:med,324.993,8.88075,334.725,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,140.0,cloud1:low,486.592,6.99359,497.077,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,315.303,12.43304,326.611,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:high,315.303,12.43304,326.611,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,180.0,local:med,339.451,13.87617,347.254,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,180.0,edge1:med,324.993,8.88075,334.725,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,180.0,cloud1:low,486.592,6.99359,497.077,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,315.303,12.43304,326.611,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:high,315.303,12.43304,326.611,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,220.0,local:med,339.451,13.87617,347.254,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,220.0,edge1:med,324.993,8.88075,334.725,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1024.0,220.0,cloud1:low,486.592,6.99359,497.077,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:high,401.164,18.16706,412.471,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:high,401.164,18.16706,412.471,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,100.0,local:med,431.655,20.27574,439.458,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,100.0,edge1:med,413.509,12.97647,423.241,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,100.0,cloud1:low,607.610,10.21897,618.095,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:high,401.164,18.16706,412.471,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:high,401.164,18.16706,412.471,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,140.0,local:med,431.655,20.27574,439.458,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,140.0,edge1:med,413.509,12.97647,423.241,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,140.0,cloud1:low,607.610,10.21897,618.095,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:low,516.387,11.67883,527.267,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:high,401.164,18.16706,412.471,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,180.0,local:med,431.655,20.27574,439.458,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,180.0,edge1:med,413.509,12.97647,423.241,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,180.0,cloud1:low,607.610,10.21897,618.095,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,401.164,18.16706,412.471,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:high,401.164,18.16706,412.471,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,220.0,local:med,431.655,20.27574,439.458,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,220.0,edge1:med,413.509,12.97647,423.241,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00000,0.500,0.900,1536.0,220.0,cloud1:low,607.610,10.21897,618.095,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:med,77.846,1.14890,86.071,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:high,75.210,1.60846,84.767,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,100.0,local:med,94.506,1.79515,102.309,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,100.0,edge1:med,77.846,1.14890,86.071,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,100.0,cloud1:low,165.101,0.90476,175.586,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:low,99.807,1.03401,109.003,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:high,75.210,1.60846,84.767,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,140.0,local:med,94.506,1.79515,102.309,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,140.0,edge1:med,77.846,1.14890,86.071,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,140.0,cloud1:low,165.101,0.90476,175.586,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:low,99.807,1.03401,109.003,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:high,75.210,1.60846,84.767,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,180.0,local:med,94.506,1.79515,102.309,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,180.0,edge1:med,77.846,1.14890,86.071,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,180.0,cloud1:low,165.101,0.90476,175.586,0,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,99.807,1.03401,109.003,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:high,75.210,1.60846,84.767,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,220.0,local:med,94.506,1.79515,102.309,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,220.0,edge1:med,77.846,1.14890,86.071,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,64.0,220.0,cloud1:low,165.101,0.90476,175.586,0,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:high,110.226,3.45438,119.782,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:high,110.226,3.45438,119.782,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,100.0,local:med,132.108,3.85533,139.911,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,100.0,edge1:med,113.944,2.46741,122.169,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,100.0,cloud1:low,214.455,1.94309,224.940,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:med,113.944,2.46741,122.169,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:high,110.226,3.45438,119.782,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,140.0,local:med,132.108,3.85533,139.911,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,140.0,edge1:med,113.944,2.46741,122.169,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,140.0,cloud1:low,214.455,1.94309,224.940,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:low,144.930,2.22067,154.126,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:high,110.226,3.45438,119.782,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,180.0,local:med,132.108,3.85533,139.911,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,180.0,edge1:med,113.944,2.46741,122.169,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,180.0,cloud1:low,214.455,1.94309,224.940,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,220.0,edge1:low,144.930,2.22067,154.126,0,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,220.0,edge1:high,110.226,3.45438,119.782,0,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,220.0,local:med,132.108,3.85533,139.911,0,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,220.0,edge1:med,113.944,2.46741,122.169,0,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,256.0,220.0,cloud1:low,214.455,1.94309,224.940,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:high,253.338,12.46251,262.895,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:high,253.338,12.46251,262.895,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,100.0,local:med,285.794,13.90905,293.597,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,261.483,8.90179,269.708,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,100.0,cloud1:low,416.168,7.01016,426.652,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,140.0,edge1:high,253.338,12.46251,262.895,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,140.0,edge1:high,253.338,12.46251,262.895,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,140.0,local:med,285.794,13.90905,293.597,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,261.483,8.90179,269.708,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,140.0,cloud1:low,416.168,7.01016,426.652,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,180.0,edge1:high,253.338,12.46251,262.895,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,180.0,edge1:high,253.338,12.46251,262.895,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,180.0,local:med,285.794,13.90905,293.597,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,180.0,edge1:med,261.483,8.90179,269.708,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,180.0,cloud1:low,416.168,7.01016,426.652,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,220.0,edge1:high,253.338,12.46251,262.895,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,220.0,edge1:high,253.338,12.46251,262.895,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,220.0,local:med,285.794,13.90905,293.597,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,220.0,edge1:med,261.483,8.90179,269.708,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1024.0,220.0,cloud1:low,416.168,7.01016,426.652,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,100.0,edge1:high,326.893,18.19653,336.449,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,100.0,edge1:high,326.893,18.19653,336.449,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,100.0,local:med,364.784,20.30862,372.587,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,100.0,edge1:med,337.312,12.99752,345.537,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,100.0,cloud1:low,519.841,10.23555,530.326,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,140.0,edge1:high,326.893,18.19653,336.449,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,140.0,edge1:high,326.893,18.19653,336.449,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,140.0,local:med,364.784,20.30862,372.587,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,140.0,edge1:med,337.312,12.99752,345.537,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,140.0,cloud1:low,519.841,10.23555,530.326,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,180.0,edge1:high,326.893,18.19653,336.449,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,180.0,edge1:high,326.893,18.19653,336.449,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,180.0,local:med,364.784,20.30862,372.587,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,180.0,edge1:med,337.312,12.99752,345.537,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,180.0,cloud1:low,519.841,10.23555,530.326,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,220.0,edge1:high,326.893,18.19653,336.449,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,220.0,edge1:high,326.893,18.19653,336.449,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,220.0,local:med,364.784,20.30862,372.587,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,220.0,edge1:med,337.312,12.99752,345.537,1,1760776637
AlwaysCloudLow,tenantA,app1,50.000,120.000,0.00300,0.500,0.200,1536.0,220.0,cloud1:low,519.841,10.23555,530.326,1,1760776637
CSN,tenantA,app1,50.000,120.000,0.00300,0.500,0.600,64.0,100.0,edge1:high,94.681,1.60846,104.704,1,1760776637
GreedyLatency,tenantA,app1,50.000,120.000,0.00300,0.500,0.600,64.0,100.0,edge1:high,94.681,1.60846,104.704,1,1760776637
AlwaysLocal,tenantA,app1,50.000,120.000,0.00300,0.500,0.600,64.0,100.0,local:med,115.415,1.79515,123.218,1,1760776637
AlwaysEdgeMed,tenantA,app1,50.000,120.000,0.00300,0.500,0.600,64.0,100.0,edge1:med,97.919,1.14890,106.545,1,1760776637
