tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,64.0,100.0,edge1:low,256.190,6.30685,265.835,1,1760775558
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,64.0,140.0,cloud1:low,336.146,5.63291,346.630,1,1760775558
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,64.0,180.0,edge1:med,202.952,7.19196,211.579,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,64.0,220.0,edge1:high,198.812,10.06874,208.835,0,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,256.0,100.0,edge1:med,412.047,20.51297,420.673,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,256.0,140.0,edge1:med,412.047,20.65826,420.673,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,256.0,180.0,edge1:med,412.047,20.69731,420.673,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,256.0,220.0,edge1:med,412.047,20.69731,420.673,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1024.0,100.0,edge1:med,1558.509,77.13613,1567.135,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1024.0,140.0,edge1:med,1558.509,77.28142,1567.135,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1024.0,180.0,edge1:med,1558.509,77.32048,1567.135,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,1558.509,77.32048,1567.135,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1536.0,100.0,edge1:med,2393.978,119.37246,2402.605,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1536.0,140.0,cloud1:low,3331.689,94.29432,3342.174,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1536.0,180.0,edge1:med,2393.978,119.77787,2402.605,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.600,1536.0,220.0,edge1:med,2393.978,119.77787,2402.605,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,64.0,100.0,edge1:med,259.182,7.00761,268.914,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,64.0,140.0,edge1:med,259.182,7.15290,268.914,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,64.0,180.0,edge1:med,259.182,7.19196,268.914,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,64.0,220.0,edge1:med,261.499,7.19196,271.231,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,256.0,100.0,edge1:med,475.947,20.51297,485.679,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,256.0,140.0,edge1:med,475.947,20.65826,485.679,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,256.0,180.0,edge1:med,475.947,20.69731,485.679,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,256.0,220.0,edge1:med,475.947,20.69731,485.679,1,1760775559
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1024.0,100.0,edge1:med,1620.842,77.13613,1630.574,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1024.0,140.0,edge1:med,1620.842,77.28142,1630.574,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1024.0,180.0,edge1:med,1620.842,77.32048,1630.574,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1024.0,220.0,edge1:med,1620.842,77.32048,1630.574,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1536.0,100.0,edge1:med,2456.597,119.37246,2466.329,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1536.0,140.0,edge1:med,2456.597,119.73882,2466.329,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1536.0,180.0,edge1:med,2456.597,119.77787,2466.329,1,1760775560
tenantA,app1,5.000,40.000,0.00300,0.500,0.900,1536.0,220.0,edge1:med,2456.597,119.77787,2466.329,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,64.0,100.0,edge1:med,214.322,7.01240,222.547,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,64.0,140.0,edge1:med,214.322,7.15770,222.547,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,64.0,180.0,edge1:med,214.322,7.19675,222.547,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,64.0,220.0,edge1:med,216.640,7.19675,224.865,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,256.0,100.0,edge1:med,422.633,20.51776,430.858,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,256.0,140.0,edge1:med,422.633,20.66306,430.858,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,256.0,180.0,edge1:med,422.633,20.70211,430.858,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,256.0,220.0,edge1:med,422.633,20.70211,430.858,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1024.0,100.0,edge1:med,1582.991,77.14092,1591.216,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1024.0,140.0,edge1:med,1582.991,77.28622,1591.216,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1024.0,180.0,edge1:med,1582.991,77.32527,1591.216,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1024.0,220.0,edge1:med,1582.991,77.32527,1591.216,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1536.0,100.0,edge1:med,2413.527,119.37726,2421.752,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1536.0,140.0,edge1:med,2413.527,119.74362,2421.752,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1536.0,180.0,edge1:med,2413.527,119.78267,2421.752,1,1760775560
tenantA,app1,5.000,40.000,0.01000,0.500,0.200,1536.0,220.0,edge1:med,2413.527,119.78267,2421.752,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,64.0,100.0,edge1:med,228.414,7.01240,237.040,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,64.0,140.0,edge1:med,228.414,7.15770,237.040,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,64.0,180.0,edge1:med,228.414,7.19675,237.040,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,64.0,220.0,edge1:med,230.732,7.19675,239.358,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,256.0,100.0,edge1:med,431.791,20.51776,440.418,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,256.0,140.0,edge1:med,431.791,20.66306,440.418,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,256.0,180.0,edge1:med,431.791,20.70211,440.418,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,256.0,220.0,edge1:med,431.791,20.70211,440.418,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1024.0,100.0,edge1:med,1607.436,77.14092,1616.062,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1024.0,140.0,edge1:med,1607.436,77.28622,1616.062,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1024.0,180.0,edge1:med,1607.436,77.32527,1616.062,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1024.0,220.0,edge1:med,1607.436,77.32527,1616.062,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1536.0,100.0,edge1:med,2440.274,119.37726,2448.900,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1536.0,140.0,edge1:med,2440.274,119.74362,2448.900,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,2440.274,119.78267,2448.900,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.600,1536.0,220.0,edge1:med,2440.274,119.78267,2448.900,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,64.0,100.0,edge1:med,281.523,7.01240,291.254,1,1760775561
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,64.0,140.0,edge1:med,281.523,7.15770,291.254,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,64.0,180.0,edge1:med,281.523,7.19675,291.254,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,64.0,220.0,edge1:high,275.385,10.07546,286.693,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,256.0,100.0,edge1:med,491.274,20.51776,501.006,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,256.0,140.0,edge1:med,491.274,20.66306,501.006,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,256.0,180.0,edge1:med,491.274,20.70211,501.006,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,256.0,220.0,cloud1:low,713.930,16.30291,724.415,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1024.0,100.0,edge1:med,1665.352,77.14092,1675.084,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1024.0,140.0,edge1:med,1665.352,77.28622,1675.084,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1024.0,180.0,edge1:med,1665.352,77.32527,1675.084,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1024.0,220.0,edge1:med,1665.352,77.32527,1675.084,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1536.0,100.0,edge1:med,2498.474,119.37726,2508.206,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1536.0,140.0,edge1:med,2498.474,119.74362,2508.206,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1536.0,180.0,edge1:high,2423.580,167.69573,2434.888,1,1760775562
tenantA,app1,5.000,40.000,0.01000,0.500,0.900,1536.0,220.0,edge1:med,2498.474,119.78267,2508.206,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,64.0,100.0,edge1:med,147.576,6.80667,155.801,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,64.0,140.0,edge1:med,147.576,6.69173,155.801,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,64.0,180.0,edge1:med,147.576,6.73078,155.801,0,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,189.867,6.05771,199.063,0,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,256.0,100.0,edge1:med,366.307,20.17324,374.532,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,256.0,140.0,edge1:med,366.307,20.05830,374.532,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,256.0,180.0,edge1:med,366.307,20.09736,374.532,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,256.0,220.0,edge1:med,366.307,20.09736,374.532,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,1498.184,76.75475,1506.409,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1024.0,140.0,edge1:med,1498.184,76.63981,1506.409,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1024.0,180.0,edge1:med,1498.184,76.67887,1506.409,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1024.0,220.0,edge1:med,1498.184,76.67887,1506.409,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1536.0,100.0,edge1:med,2343.322,118.99109,2351.547,1,1760775562
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1536.0,140.0,edge1:med,2343.322,119.09722,2351.547,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,2343.322,119.13627,2351.547,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.200,1536.0,220.0,edge1:med,2343.322,119.13627,2351.547,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,64.0,100.0,edge1:med,160.454,6.80667,169.081,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,64.0,140.0,edge1:low,203.068,6.02256,212.713,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,64.0,180.0,edge1:med,160.454,6.73078,169.081,0,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,205.965,6.05771,215.610,0,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,256.0,100.0,edge1:med,374.739,20.17324,383.365,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,256.0,140.0,edge1:med,374.739,20.05830,383.365,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,256.0,180.0,edge1:low,470.923,18.08762,480.568,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,256.0,220.0,edge1:med,374.739,20.09736,383.365,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,1521.901,76.75475,1530.528,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1024.0,140.0,edge1:med,1521.901,76.63981,1530.528,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1024.0,180.0,edge1:med,1521.901,76.67887,1530.528,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,1521.901,76.67887,1530.528,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,2372.680,118.99109,2381.307,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,2372.680,119.09722,2381.307,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,2372.680,119.13627,2381.307,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,2372.680,119.13627,2381.307,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,64.0,100.0,edge1:low,254.317,6.12600,265.198,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,203.854,6.69173,213.586,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,64.0,180.0,edge1:med,203.854,6.73078,213.586,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,64.0,220.0,edge1:med,206.172,6.73078,215.904,0,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,425.809,20.17324,435.541,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,256.0,140.0,edge1:med,425.809,20.05830,435.541,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,425.809,20.09736,435.541,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,256.0,220.0,cloud1:low,624.426,15.82667,634.911,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1024.0,100.0,edge1:med,1571.405,76.75475,1581.137,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1024.0,140.0,local:med,1637.797,119.74971,1645.600,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1024.0,180.0,edge1:med,1571.405,76.67887,1581.137,1,1760775563
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1024.0,220.0,edge1:med,1571.405,76.67887,1581.137,1,1760775564
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1536.0,100.0,edge1:med,2422.468,118.99109,2432.200,1,1760775564
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1536.0,140.0,edge1:med,2422.468,119.09722,2432.200,1,1760775564
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1536.0,180.0,edge1:med,2422.468,119.13627,2432.200,1,1760775564
tenantA,app1,5.000,80.000,0.00000,0.500,0.900,1536.0,220.0,edge1:med,2422.468,119.13627,2432.200,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,64.0,100.0,edge1:med,194.075,7.00761,202.300,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,64.0,140.0,edge1:med,194.075,7.15290,202.300,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,64.0,180.0,edge1:med,194.075,7.19196,202.300,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,247.992,6.47276,257.187,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,256.0,100.0,edge1:med,409.620,20.51297,417.845,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,256.0,140.0,edge1:med,409.620,20.65826,417.845,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,256.0,180.0,edge1:med,409.620,20.69731,417.845,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,256.0,220.0,edge1:med,409.620,20.69731,417.845,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,1541.367,77.13613,1549.592,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,1541.367,77.28142,1549.592,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1024.0,180.0,edge1:low,1929.209,69.58843,1938.404,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1024.0,220.0,edge1:med,1541.367,77.32048,1549.592,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1536.0,100.0,edge1:med,2371.196,119.37246,2379.421,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1536.0,140.0,edge1:med,2371.196,119.73882,2379.421,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1536.0,180.0,edge1:med,2371.196,119.77787,2379.421,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.200,1536.0,220.0,edge1:med,2371.196,119.77787,2379.421,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,64.0,100.0,edge1:high,201.531,9.81065,211.554,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,64.0,140.0,edge1:high,201.531,10.01406,211.554,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,64.0,180.0,cloud1:low,343.147,5.66367,353.632,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,64.0,220.0,edge1:med,210.391,7.19196,219.017,0,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,256.0,100.0,edge1:med,418.206,20.51297,426.833,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,256.0,140.0,edge1:med,418.206,20.65826,426.833,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,256.0,180.0,edge1:med,418.206,20.69731,426.833,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,256.0,220.0,edge1:med,418.206,20.69731,426.833,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1024.0,100.0,edge1:med,1565.239,77.13613,1573.865,1,1760775564
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1024.0,140.0,edge1:med,1565.239,77.28142,1573.865,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1024.0,180.0,edge1:med,1565.239,77.32048,1573.865,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,1565.239,77.32048,1573.865,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1536.0,100.0,edge1:med,2400.709,119.37246,2409.336,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1536.0,140.0,edge1:med,2400.709,119.73882,2409.336,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1536.0,180.0,edge1:med,2400.709,119.77787,2409.336,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.600,1536.0,220.0,edge1:med,2400.709,119.77787,2409.336,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,64.0,100.0,edge1:med,265.495,7.00761,275.227,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,64.0,140.0,edge1:med,265.495,7.15290,275.227,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,64.0,180.0,edge1:med,265.495,7.19196,275.227,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,64.0,220.0,edge1:med,267.813,7.19196,277.545,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,256.0,100.0,edge1:med,483.299,20.51297,493.031,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,256.0,140.0,edge1:med,483.299,20.65826,493.031,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,256.0,180.0,edge1:med,483.299,20.69731,493.031,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,256.0,220.0,edge1:med,483.299,20.69731,493.031,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1024.0,100.0,edge1:med,1628.764,77.13613,1638.496,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1024.0,140.0,edge1:med,1628.764,77.28142,1638.496,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1024.0,180.0,edge1:med,1628.764,77.32048,1638.496,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1024.0,220.0,edge1:med,1628.764,77.32048,1638.496,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1536.0,100.0,edge1:med,2464.520,119.37246,2474.251,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1536.0,140.0,edge1:med,2464.520,119.73882,2474.251,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1536.0,180.0,edge1:med,2464.520,119.77787,2474.251,1,1760775565
tenantA,app1,5.000,80.000,0.00300,0.500,0.900,1536.0,220.0,edge1:low,3080.149,107.80008,3091.030,1,1760775565
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,64.0,100.0,edge1:med,216.083,7.01240,224.308,1,1760775565
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,64.0,140.0,edge1:med,216.083,7.15770,224.308,1,1760775565
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,64.0,180.0,edge1:med,216.083,7.19675,224.308,1,1760775565
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,64.0,220.0,edge1:med,218.400,7.19675,226.625,1,1760775565
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,256.0,100.0,edge1:med,424.393,20.51776,432.618,1,1760775565
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,256.0,140.0,edge1:med,424.393,20.66306,432.618,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,256.0,180.0,edge1:med,424.393,20.70211,432.618,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,256.0,220.0,edge1:med,424.393,20.70211,432.618,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1024.0,100.0,edge1:med,1585.323,77.14092,1593.548,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1024.0,140.0,edge1:med,1585.323,77.28622,1593.548,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1024.0,180.0,edge1:med,1585.323,77.32527,1593.548,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1024.0,220.0,cloud1:low,2226.105,60.89365,2236.590,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1536.0,100.0,edge1:med,2415.858,119.37726,2424.083,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1536.0,140.0,edge1:med,2415.858,119.74362,2424.083,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1536.0,180.0,edge1:med,2415.858,119.78267,2424.083,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.200,1536.0,220.0,edge1:med,2415.858,119.78267,2424.083,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,64.0,100.0,edge1:med,229.796,7.01240,238.422,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,64.0,140.0,edge1:med,229.796,7.15770,238.422,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,64.0,180.0,local:med,252.788,11.24493,260.590,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,64.0,220.0,edge1:med,232.114,7.19675,240.740,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,256.0,100.0,local:med,464.639,32.05901,472.442,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,256.0,140.0,edge1:high,419.878,28.92828,429.901,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,256.0,180.0,edge1:med,433.174,20.70211,441.800,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,256.0,220.0,edge1:med,433.174,20.70211,441.800,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1024.0,100.0,edge1:med,1609.389,77.14092,1618.015,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1024.0,140.0,edge1:med,1609.389,77.28622,1618.015,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1024.0,180.0,edge1:med,1609.389,77.32527,1618.015,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1024.0,220.0,edge1:med,1609.389,77.32527,1618.015,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1536.0,100.0,edge1:med,2442.227,119.37726,2450.853,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1536.0,140.0,edge1:med,2442.227,119.74362,2450.853,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,2442.227,119.78267,2450.853,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.600,1536.0,220.0,edge1:med,2442.227,119.78267,2450.853,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.900,64.0,100.0,edge1:med,286.609,7.01240,296.340,1,1760775566
tenantA,app1,5.000,80.000,0.01000,0.500,0.900,64.0,140.0,cloud1:low,434.113,5.63669,444.598,1,1760775567
tenantA,app1,5.000,80.000,0.01000,0.500,0.900,64.0,180.0,edge1:med,286.609,7.19675,296.340,1,1760775567
